鄉鎮市區,交易標的,土地移轉總面積平方公尺,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,主建物面積,附屬建物面積,陽台面積,電梯,縣市名稱,郵遞區號,交易年,交易月,交易日,建物坪數,單坪價格,建築完成年,建築完成月,建築完成日,交易時屋齡,車位有無,PK_key,latitude,longitude,郵遞區號6碼,土地位置建物門牌
中山區,房地(土地+建物),28.0,土地1建物1車位0,四層,四層,2,住家用,加強磚造,82.03,3,2,1,有,無,14500000,,0.0,0,含增建或未登記建物。；,82.03,0.0,0.0,0,台北市,104,2019,9,19,24.814075,584345.7795626072,1969,3,10,50,0,RPTSMLQJJIOFFCA48CA,25.050667,121.543567,,臺北市中山區復興北路６８巷７號四樓
中山區,房地(土地+建物),19.24,土地1建物1車位0,四層,七層,3,住家用,鋼筋混凝土造,74.6,1,2,1,有,有,15880000,,0.0,0,,40.02,3.61,4.3,1,台北市,104,2019,10,3,22.5665,703697.9593645447,2018,5,17,1,0,RPPOMLSKIIOFFCA87CA,25.066277,121.5298,,臺北市中山區農安街125巷36號四樓
中山區,房地(土地+建物),8.82,土地1建物1車位0,九層,十二層,5,商業用,鋼筋混凝土造,64.77,1,1,1,有,有,15750000,,0.0,0,陽台外推,33.74,1.53,4.38,1,台北市,104,2019,8,22,19.592925,803861.5980002985,2005,8,3,14,0,RPXNMLRKIIOFFCA48CA,25.059312,121.523592,,臺北市中山區中山北路二段93巷8號9樓之12
中山區,房地(土地+建物),2.78,土地1建物1車位0,十三層,十三層,5,住家用,鋼筋混凝土造,31.4,1,1,1,有,有,7920000,,0.0,0,含增建或未登記建物。；,15.47,0.6,3.47,1,台北市,104,2019,9,10,9.4985,833815.8656629995,2009,3,27,10,0,RPROMLRKIIOFFCA97CA,25.049198,121.521068,,臺北市中山區中山北路一段84號13樓
中山區,房地(土地+建物)+車位,19.7,土地1建物1車位1,四層,十一層,1,見其他登記事項,鋼筋混凝土造,137.17000000000002,2,2,1,有,有,32300000,坡道平面,34.86,2900000,,57.48,4.45,6.01,1,台北市,104,2019,9,9,41.493925,778427.2035002714,2017,9,27,2,1,RPPNMLTKIIOFFCA97DA,25.056195,121.531504,,臺北市中山區松江路１７０巷９號４樓
中山區,房地(土地+建物)+車位,29.16,土地2建物1車位2,十五層,二十層,1,住家用,見其他登記事項,354.66,4,2,3,有,有,72000000,坡道平面,57.51,6000000,含增建或未登記建物。,155.95,19.92,21.21,1,台北市,104,2019,9,27,107.28465,671111.8505769465,2012,9,5,7,1,RPVQMLSKIIOFFCA78DA,25.0458163,121.5362087,,臺北市中山區八德路二段１００號１５樓
中山區,房地(土地+建物)+車位,26.34,土地1建物1車位1,一層,七層,3,住家用,鋼筋混凝土造,157.07000000000002,3,2,2,有,有,31000000,坡道平面,33.03,3500000,含增建或未登記建物。；,133.38,13.2,0.0,1,台北市,104,2019,7,28,47.513675000000006,652443.7438274348,1983,8,29,36,1,RPTRMLMLIIOFFCA18DA,25.047493,121.508464,,臺北市中山區松江路４３１巷２４號
中山區,房地(土地+建物),5.91,土地1建物1車位0,三層,十一層,5,住家用,鋼筋混凝土造,31.1,1,1,1,有,有,8500000,,0.0,0,含增建或未登記建物。,16.28,2.95,0.0,1,台北市,104,2019,8,18,9.40775,903510.4036565598,2008,11,18,11,0,RPPNMLRLIIOFFCA87DA,25.0473794,121.5337752,,臺北市中山區松江路２５巷５號３樓之８
中山區,房地(土地+建物),25.52,土地2建物1車位0,五層,七層,3,住家用,鋼筋混凝土造,96.59,2,1,1,有,有,17880000,,0.0,0,含增建或未登記建物。；,53.16,1.14,5.71,1,台北市,104,2019,9,7,29.218475,611941.5883272483,2006,1,2,13,0,RPPQMLLLIIOFFCA47CA,25.061166,121.528092,,臺北市中山區新生北路二段137巷8號5樓之3
中山區,房地(土地+建物),22.8,土地1建物1車位0,五層,五層,2,住家用,鋼筋混凝土造,86.92,4,0,4,有,無,16500000,,0.0,0,含增建或未登記建物。；,78.0,0.0,8.92,0,台北市,104,2019,9,1,26.2933,627536.2925155838,1978,10,14,41,0,RPWNMLSKIIOFFCA48CA,25.065861,121.540573,,臺北市中山區龍江路356巷6號5樓
中山區,房地(土地+建物),26.0,土地1建物1車位0,二層,五層,2,住家用,鋼筋混凝土造,101.02,3,2,2,有,無,17500000,,0.0,0,,79.37,0.0,13.53,0,台北市,104,2019,9,5,30.55855,572671.1509544792,1982,2,27,37,0,RPWQMLNLIIOFFCA38CA,25.053965,121.52824,,臺北市中山區新生北路二段31巷10號二樓
中山區,房地(土地+建物)+車位,12.85,土地1建物1車位1,十七層,十九層,1,住家用,鋼骨鋼筋混凝土造,191.89,4,2,2,有,有,42600000,坡道平面,33.33,2900000,,100.21,0.89,11.31,1,台北市,104,2019,9,24,58.046725,733891.5330709872,2016,3,22,3,1,RPOOMLTLIIOFFCA97CA,25.0458163,121.5362087,,臺北市中山區新生北路二段６２巷１２號十七樓之２
中山區,房地(土地+建物),11.66,土地2建物1車位0,四層,七層,3,住家用,鋼筋混凝土造,68.15,1,1,1,有,無,14000000,,0.0,0,,33.46,1.08,3.23,1,台北市,104,2019,9,24,20.615375,679104.7943585794,2011,1,24,8,0,RPQPMLSLIIOFFCA18CA,25.049706,121.525102,,臺北市中山區林森北路８５巷２號四樓
中山區,房地(土地+建物)+車位,47.95,土地1建物1車位2,十層,四十二層,1,住家用,見其他登記事項,433.91,0,0,0,無,有,176230000,坡道平面,75.8,6000000,,221.8,2.04,26.39,1,台北市,104,2019,9,7,131.257775,1342625.2273436754,2014,12,29,5,1,RPQQMLPLIIOFFCA97CA,25.0814481,121.559629,,臺北市中山區植福路２８６巷３０號十樓
中山區,房地(土地+建物),43.25,土地1建物1車位0,三層,四層,2,住家用,鋼筋混凝土造,118.45,3,2,1,有,無,18000000,,0.0,0,,103.17,0.0,15.28,0,台北市,104,2019,9,2,35.831125,502356.5405775007,1976,9,13,43,0,RPWOMLLJJIOFFCA87CA,25.047659,121.532342,,臺北市中山區松江路３８巷５號三樓
中山區,房地(土地+建物),24.0,土地1建物1車位0,四層,七層,3,住家用,鋼筋混凝土造,57.86,3,2,1,有,無,8200000,,0.0,0,親友、員工或其他特殊關係間之交易。；二親等買賣,47.02,0.0,8.3,1,台北市,104,2019,7,25,17.50265,468500.48421239073,1984,6,2,35,0,RPXOMLPJJIOFFCA38CA,25.06426,121.535573,,臺北市中山區民權東路二段１３５巷２９弄９號四樓
中山區,房地(土地+建物)+車位,41.42,土地1建物1車位1,八層,十六層,1,住家用,鋼筋混凝土造,234.36,4,2,2,有,有,55500000,坡道平面,0.0,0,,187.8,5.83,17.55,1,台北市,104,2019,9,1,70.8939,782860.0203966773,1995,2,23,24,1,RPVNMLKLIIOFFCA67CA,25.079549,121.551366,,臺北市中山區明水路５６７號八樓
中山區,房地(土地+建物),5.7,土地2建物1車位0,二層,十一層,5,住家用,鋼筋混凝土造,48.81999999999999,0,0,1,有,有,11900000,,0.0,0,含增建或未登記建物。；,25.19,0.0,7.54,1,台北市,104,2019,9,23,14.768049999999995,805793.5881853057,2008,12,18,11,0,RPSOMLLLIIOFFCA57CA,25.05355,121.533431,,臺北市中山區四平街56號2樓
中山區,房地(土地+建物)+車位,3.24,土地2建物1車位1,十二層,十三層,5,住家用,鋼筋混凝土造,43.1,1,1,1,有,有,8660000,塔式車位,9.06,0,,17.2,0.62,3.47,1,台北市,104,2019,9,15,13.03775,664225.0388295526,2009,3,27,10,1,RPUOMLLLIIOFFCA77CA,25.049198,121.521068,,臺北市中山區中山北路一段８４號十二樓之５
中山區,房地(土地+建物)+車位,32.67,土地1建物1車位2,三層,十六層,1,住家用,鋼筋混凝土造,381.26,4,2,3,有,有,87000000,坡道平面,67.48,5600000,,180.07,7.73,20.6,1,台北市,104,2019,9,10,115.33115,754349.5404320515,2016,5,24,3,1,RPXNMLLLIIOFFCA97CA,25.062865,121.527261,,臺北市中山區民權東路一段７７號三樓
中山區,房地(土地+建物),17.88,土地1建物1車位0,五層,十五層,1,見其他登記事項,鋼筋混凝土造,225.83,0,0,0,無,有,73310000,,0.0,0,,136.6,6.96,8.06,1,台北市,104,2019,9,19,68.313575,1073139.5626711089,2017,10,31,2,0,RPOQMLLLIIOFFCA37CA,25.0630189,121.520354,,臺北市中山區民權西路６３號五樓
中山區,房地(土地+建物)+車位,10.35,土地1建物1車位3,五層,十五層,1,見其他登記事項,鋼筋混凝土造,215.41,0,0,0,無,有,57770000,坡道平面,82.47,14600000,,75.78,1.19,12.25,1,台北市,104,2019,9,19,65.161525,886566.1139760005,2017,10,31,2,1,SPOQMLLLIIOFFCA47CA,25.0630189,121.520354,,臺北市中山區民權西路６３號五樓之１
中山區,房地(土地+建物),4.97,土地1建物1車位0,七層,十二層,5,商業用,鋼筋混凝土造,40.92,1,1,1,有,有,4773417,,0.0,0,,32.3,0.0,0.0,1,台北市,104,2019,10,5,12.3783,385627.8325779793,1978,4,21,41,0,RPRQMLOKJIOFFCA97CA,25.0645381,121.5257767,,臺北市中山區林森北路５６１號七樓之５
中山區,房地(土地+建物)+車位,58.39,土地1建物1車位2,五層,十層,3,住家用,鋼筋混凝土造,279.19,3,2,2,有,有,73680000,坡道平面,70.96,0,,126.34,12.95,14.48,1,台北市,104,2019,9,10,84.45497499999999,872417.5218807419,2007,1,31,12,1,RPXNMLNKJIOFFCA18CA,25.07793,121.56212,,臺北市中山區樂群二路２６６巷８６號五樓
中山區,房地(土地+建物)+車位,9.49,土地2建物1車位1,五層,九層,3,住家用,鋼筋混凝土造,65.6,2,1,1,有,有,14520000,塔式車位,11.33,1500000,含增建或未登記建物。,28.69,6.38,0.83,1,台北市,104,2019,9,22,19.844,731707.3170731707,2008,12,2,11,1,RPVRMLLMIIOFFCA38DA,25.0567156,121.530638,,臺北市中山區松江路１８４巷２６弄６號５樓之８
中山區,房地(土地+建物),17.13,土地1建物1車位0,九層,十五層,1,住家用,鋼筋混凝土造,89.46000000000001,2,2,1,有,有,22760000,,0.0,0,含增建或未登記建物。,49.78,1.5,10.0,1,台北市,104,2019,9,21,27.06165,841042.5823998167,1993,12,22,26,0,RPRNMLQLIIOFFCA97DA,25.078495,121.551778,,臺北市中山區明水路５３９號９樓之２
中山區,房地(土地+建物)+車位,9.4,土地1建物1車位1,八層,十四層,5,住家用,鋼筋混凝土造,96.06,1,1,1,有,有,16000000,坡道平面,15.94,2000000,含增建或未登記建物。,64.96,0.0,6.77,1,台北市,104,2019,8,30,29.05815,550620.0497967007,1982,7,2,37,1,RPSQMLLLIIOFFCA87DA,25.0567156,121.530638,,臺北市中山區建國北路二段１４７號８樓之７
中山區,房地(土地+建物),24.5,土地1建物1車位0,四層,七層,3,住家用,鋼筋混凝土造,125.7,3,2,2,有,無,26000000,,0.0,0,含增建或未登記建物。；,104.16,1.56,11.93,1,台北市,104,2019,9,14,38.02425,683774.1704307119,1987,12,24,32,0,RPVRMLMLIIOFFCA38DA,25.0630189,121.520354,,臺北市中山區龍江路２０９巷２８號４樓
中山區,房地(土地+建物),23.04,土地1建物1車位0,二層,五層,2,住家用,鋼筋混凝土造,86.01,3,2,2,有,無,13980000,,0.0,0,含增建或未登記建物。,75.39,0.0,10.62,0,台北市,104,2019,9,21,26.018025,537319.800407602,1982,9,13,37,0,RPUOMLKMIIOFFCA87DA,25.067276,121.540169,,臺北市中山區龍江路３９４巷２１號２樓
中山區,房地(土地+建物)+車位,15.76,土地2建物1車位1,三層,七層,5,住家用,鋼筋混凝土造,68.75999999999999,1,1,1,有,有,10000000,升降機械,8.72,0,,32.04,1.87,2.88,1,台北市,104,2019,9,3,20.7999,480771.5421708758,2006,1,2,13,1,RPSPMLNKKIOFFCA97CA,25.061166,121.528092,,臺北市中山區新生北路二段137巷8號3樓
中山區,房地(土地+建物),6.52,土地1建物1車位0,九層,十一層,1,商業用,鋼筋混凝土造,52.31,0,2,1,有,有,14700000,,0.0,0,含增建或未登記建物。；,31.13,0.0,3.8,1,台北市,104,2019,8,26,15.823775,928981.8643149312,2004,11,17,15,0,RPXOMLNLIIOFFCA28CA,25.064752,121.524934,,臺北市中山區農安街20號9樓之11
中山區,房地(土地+建物),2.71,土地1建物1車位0,八層,十三層,5,住家用,鋼筋混凝土造,36.34,0,1,1,有,有,6200000,,0.0,0,,26.82,0.0,0.0,1,台北市,104,2019,9,30,10.99285,564002.9655639802,1981,12,8,38,0,RPRRMLMLIIOFFCA87CA,25.046285,121.532707,,臺北市中山區松江路2號8樓
中山區,房地(土地+建物),4.49,土地1建物1車位0,五層,八層,5,,鋼筋混凝土造,30.78,0,1,1,有,有,5400000,,0.0,0,含增建或未登記建物。；,20.81,0.0,4.06,1,台北市,104,2019,9,21,9.31095,579962.3024503407,1976,11,8,43,0,RPPRMLMLIIOFFCA67CA,25.063565,121.520073,,臺北市中山區撫順街31號5樓之5
中山區,房地(土地+建物),5.56,土地1建物1車位0,七層,七層,5,商業用,鋼筋混凝土造,36.25,1,1,1,有,無,6000000,,0.0,0,含增建或未登記建物。；,27.47,0.0,4.66,1,台北市,104,2019,9,17,10.965625,547164.4343117698,1977,12,15,42,0,RPPRMLOLIIOFFCA87CA,25.057602,121.523442,,臺北市中山區中山北路二段７７巷１１號七樓之１
中山區,房地(土地+建物),20.43,土地2建物1車位0,五層,七層,3,住家用,鋼筋混凝土造,106.54,2,2,2,有,無,23000000,,0.0,0,,84.91,0.0,8.33,1,台北市,104,2019,8,27,32.22835,713657.385500654,1981,11,9,38,0,RPUPMLPLIIOFFCA28CA,25.051163,121.531598,,臺北市中山區一江街１１號五樓
中山區,房地(土地+建物)+車位,7.83,土地2建物1車位1,二層,十四層,1,住家用,鋼筋混凝土造,93.64,2,1,1,有,有,21800000,升降機械,17.62,2400000,,40.83,3.75,3.41,1,台北市,104,2018,10,20,28.3261,769608.2411627439,2019,2,27,-1,1,RPOOMLSLIIOFFCA87CA,25.061013,121.522733,,臺北市中山區中山北路二段１１８號二樓之２
中山區,房地(土地+建物)+車位,23.46,土地1建物2車位2,二層，電梯樓梯間,十層,3,商業用,鋼筋混凝土造,243.11,0,0,0,無,有,56000000,坡道機械,0.0,0,,147.01,0.0,12.38,1,台北市,104,2019,8,31,73.540775,761482.3205221866,1997,2,5,22,1,RPQOMLSLIIOFFCA08CA,25.048567,121.536332,,臺北市中山區建國北路一段58號2樓
中山區,房地(土地+建物),4.8,土地1建物1車位0,十二層,十二層,5,住家用,鋼筋混凝土造,39.88,1,1,1,有,有,7350000,,0.0,0,,27.0,0.0,5.36,1,台北市,104,2019,9,17,12.0637,609265.8139708381,1975,6,26,44,0,RPWOMLLMIIOFFCA08CA,25.054762,121.52795,,臺北市中山區長春路１００號十二樓之２
中山區,房地(土地+建物),9.77,土地1建物1車位0,六層,六層,3,住家用,鋼筋混凝土造,54.29,2,1,1,有,有,11000000,,0.0,0,含增建或未登記建物。；,37.5,0.0,0.0,1,台北市,104,2019,9,22,16.422725,669803.5801001356,1982,12,23,37,0,RPXRMLOLIIOFFCA68CA,25.064212,121.519352,,臺北市中山區撫順街４１巷３號六樓之４
中山區,房地(土地+建物),6.49,土地1建物1車位0,四層,十七層,5,商業用,鋼筋混凝土造,77.36,1,1,1,有,有,15500000,,0.0,0,陽台外推,40.25,11.07,7.02,1,台北市,104,2019,8,23,23.4014,662353.5344039246,1996,7,18,23,0,RPQRMLMLIIOFFCA77CA,25.054491,121.527136,,臺北市中山區新生北路二段36號4樓之3
中山區,房地(土地+建物),6.68,土地1建物1車位0,八層,十層,3,住家用,鋼筋混凝土造,59.99,2,1,1,有,無,9900000,,0.0,0,,35.89,0.92,3.41,1,台北市,104,2019,9,17,18.146975,545545.4696994954,1997,2,5,22,0,RPSNMLNLIIOFFCA67CA,25.048567,121.536332,,臺北市中山區建國北路一段５８號八樓
中山區,房地(土地+建物),4.26,土地5建物1車位0,十一層,十五層,5,住家用,鋼筋混凝土造,34.79,1,1,1,有,有,7360000,,0.0,0,,22.2,0.12,2.39,1,台北市,104,2019,9,23,10.523975,699355.5191835784,1988,5,24,31,0,RPRQMLNLIIOFFCA87CA,25.055293,121.537265,,臺北市中山區建國北路二段35號11樓之2
中山區,房地(土地+建物),4.84,土地1建物1車位0,六層,十三層,1,住家用,鋼筋混凝土造,47.95,2,1,1,有,有,10250000,,0.0,0,含增建或未登記建物。；,27.87,0.65,3.24,1,台北市,104,2019,9,18,14.504875,706658.9681055507,2007,11,20,12,0,RPSQMLNLIIOFFCA97CA,25.064752,121.524934,,臺北市中山區長安東路一段20號6樓
中山區,房地(土地+建物),19.25,土地1建物1車位0,四層,五層,2,住家用,鋼筋混凝土造,82.45,2,1,1,有,有,16000000,,0.0,0,親友、員工或其他特殊關係間之交易。；二親等買賣 5樓有電梯,45.92,2.83,3.95,0,台北市,104,2019,9,17,24.941125,641510.7578347008,2009,4,14,10,0,RPUPMLLJJIOFFCA77CA,25.05695,121.53964,,臺北市中山區合江街５５巷９號四樓
中山區,房地(土地+建物),5.87,土地1建物1車位0,四層,七層,3,商業用,鋼筋混凝土造,39.86,1,1,1,有,無,6250000,,0.0,0,,30.43,0.0,3.56,1,台北市,104,2019,9,12,12.05765,518343.1265628045,1982,4,19,37,0,RPOOMLSKJIOFFCA87CA,25.050365,121.524543,,臺北市中山區中山北路一段105巷20號4樓之2
中山區,房地(土地+建物)+車位,47.09,土地1建物1車位1,九層,十二層,1,住家用,鋼筋混凝土造,155.45999999999998,3,2,1,有,有,24300000,坡道平面,0.0,0,含增建或未登記建物。,77.62,0.0,8.1,1,台北市,104,2019,9,4,47.02664999999999,516728.2806663882,2000,6,28,19,1,RPTNMLQLIIOFFCA18DA,25.07798,121.558388,,臺北市中山區敬業三路１６２巷７６號９樓
中山區,房地(土地+建物)+車位,17.9,土地3建物1車位2,二十二層,二十四層,1,住家用,見其他登記事項,265.47,4,2,2,有,有,80570000,坡道平面,81.94,5800000,,117.84,0.0,12.72,1,台北市,104,2019,9,24,80.304675,1003303.9795005708,2017,12,8,2,1,RPWNMLQJJIOFFCA28CA,25.052338,121.528844,,臺北市中山區南京東路二段２３號二十二樓之３
中山區,房地(土地+建物),23.0,土地1建物1車位0,三層,四層,2,住家用,加強磚造,76.12,3,2,1,有,無,11000000,,0.0,0,親友、員工或其他特殊關係間之交易。；親友、員工或其他特殊關係間之交易。,68.51,0.0,7.61,0,台北市,104,2019,8,8,23.0263,477714.61329002056,1967,3,31,52,0,RPPRMLOJJIOFFCA77CA,25.053669,121.543203,,臺北市中山區遼寧街１８５巷７弄１１號３樓
中山區,房地(土地+建物)+車位,5.68,土地1建物1車位1,七層,十三層,1,住家用,鋼筋混凝土造,64.02000000000001,1,1,1,有,有,12650000,升降機械,17.5,0,,26.69,0.99,3.24,1,台北市,104,2019,9,25,19.36605,653204.9643577291,2007,11,20,12,1,RPRRMLSJJIOFFCA38CA,25.049155,121.523886,,臺北市中山區長安東路一段２０號七樓之５
中山區,房地(土地+建物)+車位,29.65,土地1建物1車位2,八層,十六層,1,住家用,鋼骨鋼筋混凝土造,387.72,3,2,4,有,有,100000000,坡道平面,63.48,6000000,,195.34,5.92,24.72,1,台北市,104,2019,9,26,117.2853,852621.7693095383,2015,9,18,4,1,RPPRMLQJJIOFFCA97CA,25.063081,121.522791,,臺北市中山區中山北路二段１７５號八樓
中山區,房地(土地+建物),6.9,土地1建物1車位0,四層,七層,5,住家用,鋼筋混凝土造,31.59,1,1,1,有,有,7200000,,0.0,0,含增建或未登記建物。；,17.34,1.73,1.86,1,台北市,104,2019,9,13,9.555975,753455.2989098444,2007,9,19,12,0,RPWNMLOLIIOFFCA18CA,25.057268,121.526531,,臺北市中山區民生東路一段70巷11號4樓之10
中山區,房地(土地+建物),6.72,土地1建物1車位0,五層,八層,5,,鋼筋混凝土造,46.05,1,1,1,有,有,7420000,,0.0,0,含增建或未登記建物。；,31.21,0.0,2.76,1,台北市,104,2019,9,18,13.930125,532658.5368042282,1976,11,8,43,0,RPRNMLOLIIOFFCA67CA,25.063565,121.520073,,臺北市中山區撫順街31號5樓之13
中山區,房地(土地+建物)+車位,11.64,土地2建物1車位1,七層,十五層,1,住家用,鋼筋混凝土造,124.62,2,1,1,有,有,28000000,塔式車位,2.8,0,含增建或未登記建物。；,77.43,0.49,4.52,1,台北市,104,2019,9,30,37.69755,742753.8394404942,2007,9,13,12,1,RPQOMLOLIIOFFCA67CA,25.048236,121.537055,,臺北市中山區建國北路一段41號7樓之2
中山區,房地(土地+建物),1.88,土地1建物1車位0,十三層,十四層,5,商業用,鋼筋混凝土造,23.06,1,1,1,有,有,2520000,,0.0,0,,19.35,0.0,0.0,1,台北市,104,2019,9,27,6.975649999999999,361256.6570857196,1987,3,5,32,0,RPUQMLOLIIOFFCA28CA,25.059995,121.52719,,臺北市中山區新生北路二段１０８號１３樓之２５
中山區,房地(土地+建物)+車位,4.44,土地1建物1車位1,十一層,十四層,5,住家用,鋼筋混凝土造,62.69,1,2,1,有,有,9800000,坡道機械,19.78,0,含增建或未登記建物。；,21.81,0.74,3.11,1,台北市,104,2019,9,8,18.963725,516776.1080694853,2003,1,22,16,1,RPUQMLNLIIOFFCA18CA,25.061093,121.52601,,臺北市中山區林森北路481號11樓
中山區,房地(土地+建物)+車位,31.59,土地3建物3車位2,五層,十層,3,商業用,鋼筋混凝土造,296.96000000000004,0,0,0,無,無,68000000,升降機械,31.6,0,,143.44,0.0,27.33,1,台北市,104,2019,9,5,89.83040000000001,756982.046166999,2001,7,19,18,1,RPTNMLSLIIOFFCA28CA,25.063294,121.520893,,臺北市中山區天祥路５９號五樓之3
